experiment,experiment_label,condition_id,condition_label,delay_family,variant,variant_label,delay_label,act_min,act_max,obs_min,obs_max,seed,train_steps,episode,episode_steps,true_return,delayed_return,mean_distance,final_distance,min_distance,success
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,501000,1000,1,86,-82.66055634617805,-77.12074008584023,0.9611692598392797,0.9233027100563049,0.4713742136955261,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,501000,1000,2,82,-93.32807284593582,-91.0324118733406,1.1381472298284856,1.1478304862976074,0.7189918756484985,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,501000,1000,3,87,-92.80255913734436,-85.19034051895142,1.066696082038441,1.0874598026275635,0.637869119644165,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,501000,1000,4,85,-83.77158135175705,-78.27110797166824,0.9855480159030241,1.1000946760177612,0.5614873766899109,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,502000,2000,0,82,-142.21709203720093,-139.30555081367493,1.7343547809414748,1.4557706117630005,1.4492467641830444,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,502000,2000,1,80,-138.77213883399963,-138.77213883399963,1.7346517354249955,1.2451889514923096,1.2451889514923096,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,502000,2000,2,84,-130.36143386363983,-125.57116115093231,1.551921831709998,1.1975681781768799,1.1958729028701782,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,502000,2000,3,80,-122.9823670387268,-122.9823670387268,1.537279587984085,1.2765110731124878,1.275107741355896,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,502000,2000,4,80,-128.5358021259308,-128.5358021259308,1.6066975265741348,1.3946471214294434,1.3876091241836548,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,503000,3000,0,80,-146.3501490354538,-146.3501490354538,1.8293768629431724,1.5831600427627563,1.505861759185791,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,503000,3000,1,85,-155.4261726140976,-146.9482046365738,1.8285432072246777,1.6955935955047607,1.638835072517395,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,503000,3000,2,83,-153.78809535503387,-148.5086990594864,1.8528686187353478,1.7597987651824951,1.699293851852417,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,503000,3000,3,84,-169.73636043071747,-160.91026866436005,2.0206709575085413,2.2065229415893555,1.8766943216323853,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,503000,3000,4,84,-165.65510833263397,-156.5706318616867,1.9720846230075473,2.2711191177368164,1.8104513883590698,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,504000,4000,0,80,-165.8746600151062,-165.8746600151062,2.0734332501888275,3.7472126483917236,1.4188859462738037,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,504000,4000,1,81,-157.47288167476654,-153.82560622692108,1.9441096503057598,3.647275447845459,1.2449040412902832,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,504000,4000,2,82,-172.11595034599304,-164.8948357105255,2.0989750042194273,3.6105573177337646,1.4209898710250854,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,504000,4000,3,83,-178.8298145532608,-167.4173835515976,2.1545760789549493,3.8041436672210693,1.3724555969238281,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,504000,4000,4,81,-169.93256556987762,-166.42094027996063,2.097932908270094,3.511625289916992,1.4933557510375977,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,505000,5000,0,84,-150.53314417600632,-136.70359057188034,1.7920612401905514,3.457388401031494,0.6669101715087891,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,505000,5000,1,82,-123.52340349555016,-118.1901830136776,1.5063829694579287,2.6666102409362793,0.4396097958087921,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,505000,5000,2,84,-130.8454391658306,-118.7117654979229,1.5576837995932216,3.0334184169769287,0.3734097480773926,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,505000,5000,3,81,-144.64960706233978,-141.3240920305252,1.7857976180535775,3.325515031814575,0.8118181824684143,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,505000,5000,4,85,-149.9423616528511,-132.87134224176407,1.7640277841511895,3.4142038822174072,0.5462995767593384,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,506000,6000,0,85,-202.3233621120453,-188.11465311050415,2.3802748483770033,2.8417418003082275,2.1077334880828857,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,506000,6000,1,80,-178.02460038661957,-178.02460038661957,2.2253075048327444,2.36934232711792,1.9877533912658691,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,506000,6000,2,81,-196.95289063453674,-194.456289768219,2.431517168327614,2.496600866317749,2.1745262145996094,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,506000,6000,3,87,-153.38659358024597,-139.49841272830963,1.7630642940258157,1.9840258359909058,1.374723196029663,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,506000,6000,4,84,-193.23325848579407,-182.9056417942047,2.3003959343546914,2.581904172897339,2.0651493072509766,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,507000,7000,0,82,-136.91367083787918,-136.22202998399734,1.6696789126570633,0.34582042694091797,0.34582042694091797,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,507000,7000,1,81,-162.12213903665543,-161.21446204185486,2.001507889341425,0.9076769948005676,0.9076769948005676,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,507000,7000,2,80,-176.03229582309723,-176.03229582309723,2.2004036977887154,1.2445603609085083,1.2445603609085083,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,507000,7000,3,82,-191.6127461194992,-188.05223047733307,2.336740806335356,1.7802578210830688,1.7802578210830688,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,507000,7000,4,83,-140.31128761172295,-138.917701035738,1.6904974411050957,0.4645288586616516,0.4645288586616516,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,508000,8000,0,82,-86.4422105550766,-85.90494298934937,1.0541732994521535,0.26863378286361694,0.2566080093383789,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,508000,8000,1,82,-87.5773978382349,-87.02662821114063,1.0680170468077428,0.2753848135471344,0.23545323312282562,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,508000,8000,2,80,-99.30985045433044,-99.30985045433044,1.2413731306791305,0.4368785619735718,0.4368785619735718,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,508000,8000,3,81,-101.30265390872955,-100.38360124826431,1.2506500482559204,0.9190526604652405,0.8285408020019531,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,508000,8000,4,81,-92.57793879508972,-92.03646969795227,1.142937515988762,0.5414690971374512,0.5414690971374512,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,509000,9000,0,85,-85.49786779284477,-83.04601657390594,1.0058572681511149,0.4903702437877655,0.4903702437877655,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,509000,9000,1,84,-69.88268610835075,-68.2311860024929,0.831936739385128,0.4128750264644623,0.409871369600296,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,509000,9000,2,83,-77.76349180936813,-75.83594912290573,0.9369095398719052,0.6425142288208008,0.6279890537261963,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,509000,9000,3,83,-86.63998144865036,-85.33892831206322,1.0438551981765103,0.433684378862381,0.43085217475891113,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,509000,9000,4,81,-63.58076673746109,-63.17004317045212,0.7849477374995196,0.41072356700897217,0.36364448070526123,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,510000,10000,0,84,-64.53162881731987,-62.929549902677536,0.7682336763966651,0.4005197286605835,0.3954097330570221,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,510000,10000,1,83,-57.01953223347664,-55.9057699739933,0.6869823160659836,0.3712540864944458,0.26653385162353516,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,510000,10000,2,81,-58.167306780815125,-57.736522644758224,0.7181148985285818,0.4307841360569,0.3867809772491455,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,510000,10000,3,81,-68.18660083413124,-67.63643851876259,0.8418098868411265,0.5501623153686523,0.40710657835006714,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,510000,10000,4,82,-78.02752363681793,-76.37500858306885,0.9515551663026577,0.8262575268745422,0.6328989267349243,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,501000,1000,0,83,-183.78159642219543,-177.47326111793518,2.2142361014722343,2.102778434753418,2.089003801345825,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,501000,1000,1,86,-175.07814836502075,-163.3184299468994,2.0357924228490787,1.9599530696868896,1.9220794439315796,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,501000,1000,2,82,-169.9707977771759,-165.80717062950134,2.0728146070387305,2.0818135738372803,1.9661208391189575,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,501000,1000,3,87,-157.1003407239914,-146.6557892560959,1.8057510428044987,1.4920787811279297,1.4738893508911133,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,501000,1000,4,85,-158.45793986320496,-149.55246531963348,1.864211057214176,1.7810949087142944,1.7597497701644897,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,502000,2000,0,82,-181.2325872182846,-175.36061227321625,2.2101535026620076,2.9359874725341797,1.8043242692947388,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,502000,2000,1,80,-192.15853428840637,-192.15853428840637,2.40198167860508,3.1767232418060303,2.0231828689575195,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,502000,2000,2,84,-190.42049944400787,-178.28213274478912,2.2669107076667605,3.0345916748046875,1.8938486576080322,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,502000,2000,3,80,-142.3240053653717,-142.3240053653717,1.7790500670671463,2.4106497764587402,1.3713276386260986,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,502000,2000,4,80,-172.51451110839844,-172.51451110839844,2.1564313888549806,2.863251209259033,1.809372901916504,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,503000,3000,0,80,-205.00919711589813,-205.00919711589813,2.5626149639487266,3.960574150085449,1.878355860710144,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,503000,3000,1,85,-214.41764640808105,-195.73091673851013,2.522560545977424,3.7373459339141846,1.8792288303375244,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,503000,3000,2,83,-196.50190436840057,-186.0585297346115,2.3674928237156694,3.4811248779296875,1.8410168886184692,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,503000,3000,3,84,-206.81823337078094,-192.1937073469162,2.4621218258426305,3.6561315059661865,1.8331310749053955,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,503000,3000,4,84,-184.83688962459564,-172.40820157527924,2.200439162197567,3.1071720123291016,1.7474137544631958,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,504000,4000,0,80,-86.56754365563393,-86.56754365563393,1.082094295695424,0.5154221057891846,0.3917445242404938,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,504000,4000,1,81,-69.80335612595081,-68.84955395758152,0.8617698287154422,0.9538021683692932,0.23401446640491486,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,504000,4000,2,82,-91.71253508329391,-90.94148373603821,1.1184455497962673,0.3855256736278534,0.29357802867889404,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,504000,4000,3,83,-89.55117085576057,-86.3643846809864,1.078929769346513,1.0622620582580566,0.4606890082359314,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,504000,4000,4,81,-104.76598769426346,-103.8497057557106,1.293407255484734,0.9162819385528564,0.6491014957427979,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,505000,5000,0,84,-132.67035925388336,-127.89719021320343,1.5794090387367068,1.193292260169983,1.1386315822601318,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,505000,5000,1,82,-138.1168773174286,-135.66543078422546,1.6843521624076656,1.2257232666015625,1.1803796291351318,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,505000,5000,2,84,-127.95764791965485,-123.61006510257721,1.5233053323768435,1.0868957042694092,1.0868957042694092,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,505000,5000,3,81,-141.73901069164276,-140.59977889060974,1.7498643295264538,1.13923180103302,1.13923180103302,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,505000,5000,4,85,-138.37133657932281,-132.14675676822662,1.6278980774037979,1.2449159622192383,1.1970733404159546,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,506000,6000,0,85,-129.3925520181656,-123.37897801399231,1.5222653178607717,1.2027148008346558,1.1240261793136597,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,506000,6000,1,80,-108.76763141155243,-108.76763141155243,1.3595953926444053,1.0771183967590332,1.0237960815429688,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,506000,6000,2,81,-127.00937211513519,-125.79245984554291,1.568016939693027,1.2169122695922852,1.1633433103561401,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,506000,6000,3,87,-112.13950151205063,-102.81995576620102,1.2889597874948349,1.3313636779785156,0.9768925309181213,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,506000,6000,4,84,-119.76921653747559,-115.74969720840454,1.4258240063985188,1.0048798322677612,1.0048798322677612,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,507000,7000,0,82,-98.613132417202,-97.09099000692368,1.2025991758195365,0.7610712051391602,0.6935132741928101,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,507000,7000,1,81,-103.25767886638641,-102.30528336763382,1.2747861588442768,0.952395498752594,0.6649826765060425,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,507000,7000,2,80,-105.41729986667633,-105.41729986667633,1.3177162483334541,0.746310830116272,0.6179885268211365,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,507000,7000,3,82,-112.76319199800491,-111.12118989229202,1.3751608780244502,0.8210010528564453,0.7427121996879578,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,507000,7000,4,83,-96.58723747730255,-94.39275062084198,1.1637016563530427,0.7314956188201904,0.6110255122184753,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,508000,8000,0,82,-148.60797560214996,-145.66192042827606,1.8122923853920727,1.4730275869369507,1.4730275869369507,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,508000,8000,1,82,-122.63058602809906,-120.79838240146637,1.4954949515621836,0.9161018133163452,0.9161018133163452,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,508000,8000,2,80,-159.15564513206482,-159.15564513206482,1.9894455641508102,1.6874908208847046,1.6874908208847046,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,508000,8000,3,81,-129.27732741832733,-127.9884386062622,1.5960163878805844,1.2888888120651245,1.25279700756073,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,508000,8000,4,81,-128.86997961997986,-127.81415104866028,1.5909874027158006,1.05582857131958,1.05582857131958,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,509000,9000,0,85,-95.2729357779026,-92.95994326472282,1.1208580679753248,0.4625985026359558,0.3840942084789276,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,509000,9000,1,84,-65.79172560572624,-64.18782624602318,0.7832348286395981,0.400974839925766,0.39164629578590393,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,509000,9000,2,83,-89.49533277750015,-87.74479192495346,1.0782570214156646,0.583513617515564,0.5596039891242981,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,509000,9000,3,83,-91.01965373754501,-89.42506456375122,1.0966223341872894,0.5315297245979309,0.5315297245979309,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,509000,9000,4,81,-69.0169130563736,-68.58744379878044,0.8520606550169579,0.4294692575931549,0.32426175475120544,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,510000,10000,0,84,-78.58183345198631,-76.56470355391502,0.9354980172855514,0.5042824745178223,0.2803526222705841,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,510000,10000,1,83,-72.90495356917381,-71.92262107133865,0.8783729345683592,0.3274441659450531,0.2555200159549713,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,510000,10000,2,81,-60.21609905362129,-59.932882100343704,0.7434086302916209,0.2832169532775879,0.1329520344734192,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,510000,10000,3,81,-74.07255747914314,-73.35464730858803,0.9144760182610264,0.7179101705551147,0.4353856146335602,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,510000,10000,4,82,-70.58364471793175,-69.91950699687004,0.8607761550967287,0.33206886053085327,0.33206886053085327,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,501000,1000,0,83,-135.4918955564499,-131.73461961746216,1.6324324765837337,1.2524253129959106,1.2524253129959106,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,501000,1000,1,86,-117.86749243736267,-112.50562965869904,1.370552237643752,0.8936437964439392,0.8936437964439392,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,501000,1000,2,82,-126.33895015716553,-124.02185559272766,1.5407189043556773,1.158547282218933,1.158547282218933,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,501000,1000,3,87,-125.2740170955658,-117.75343859195709,1.4399312309835148,1.0743683576583862,1.0718265771865845,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,501000,1000,4,85,-113.93852913379669,-108.64835405349731,1.34045328392702,1.0580350160598755,1.0580350160598755,0.0
