condition_id,condition_label,delay_family,variant,variant_label,delay_label,act_min,act_max,obs_min,obs_max,seed,iteration,train_steps,episode,kp,correction_scale,episode_steps,true_return,delayed_return,mean_distance,final_distance,min_distance,success
stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,900000,0,0,0,0.7592573860315994,0.2384058440442351,81,-31.350412061205134,-31.33562635886483,0.3870421242124091,0.014785702340304852,0.0033850145991891623,1.0
stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,900000,0,0,1,0.7592573860315994,0.2384058440442351,83,-28.756015535909683,-28.738962704781443,0.34645801850493596,0.005684277042746544,0.004699925426393747,1.0
stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,901000,1,320,0,2.5750878881074355,0.6334797682779069,84,-22.27789066499099,-22.205854987259954,0.2652129841070356,0.018008919432759285,0.004330528434365988,1.0
stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,901000,1,320,1,2.5750878881074355,0.6334797682779069,83,-23.339249695884064,-23.262934780912474,0.2811957794684827,0.025438304990530014,0.0017993864603340626,1.0
stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,902000,2,640,0,1.6042281680390693,0.2365378145377287,84,-23.760406234301627,-23.646313869394362,0.28286197897978127,0.028523091226816177,0.0032935794442892075,1.0
stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,902000,2,640,1,1.6042281680390693,0.2365378145377287,83,-21.96104814647697,-21.8586578683462,0.2645909415238189,0.03413009271025658,0.0038066047709435225,1.0
stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,900000,0,0,0,0.7592573860315994,0.2384058440442351,85,-33.39180077216588,-33.32655153027736,0.3928447149666574,0.01304984837770462,0.0015121763572096825,1.0
stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,900000,0,0,1,0.7592573860315994,0.2384058440442351,87,-31.62398302089423,-31.552737159654498,0.3634940577114279,0.010177980177104473,0.010177980177104473,1.0
stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,901000,1,320,0,0.8678854807006031,0.20463488908538996,84,-29.467868926934898,-29.40403142850846,0.35080796341589165,0.015959374606609344,0.004829413257539272,1.0
stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,901000,1,320,1,0.8678854807006031,0.20463488908538996,88,-26.70883057732135,-26.57908943016082,0.3035094383786517,0.01621764339506626,0.004198798909783363,1.0
stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,902000,2,640,0,0.940351994095938,0.19724488609423582,91,-27.55570303183049,-27.394499665126204,0.3028099234267087,0.014654851518571377,0.004907981492578983,1.0
stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,902000,2,640,1,0.940351994095938,0.19724488609423582,87,-24.3184782769531,-24.081296326592565,0.2795227388155529,0.03388313576579094,0.0036961454898118973,1.0
stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,900000,0,0,0,0.7592573860315994,0.2384058440442351,85,-30.88172983750701,-30.791388008743525,0.36331446867655304,0.01806836575269699,0.002023275475949049,1.0
stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,900000,0,0,1,0.7592573860315994,0.2384058440442351,87,-28.99859178531915,-28.95866703428328,0.3333171469576914,0.005703535862267017,0.005605936050415039,1.0
stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,901000,1,320,0,2.5750878881074355,0.6334797682779069,84,-22.02978361560963,-21.97879066853784,0.2622593287572575,0.012748236767947674,0.003410818288102746,1.0
stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,901000,1,320,1,2.5750878881074355,0.6334797682779069,88,-20.493327654432505,-20.307025022339076,0.23287872334582393,0.023287829011678696,0.0013062763027846813,1.0
stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,902000,2,640,0,1.0414923855521496,0.1728763348024555,91,-25.181197392288595,-25.01600157143548,0.2767164548603142,0.015017801895737648,0.0020466104615479708,1.0
stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,902000,2,640,1,1.0414923855521496,0.1728763348024555,87,-25.535220098681748,-25.287223846651614,0.2935082769963419,0.035428036004304886,0.00250778766348958,1.0
stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,900000,0,0,0,0.7592573860315994,0.2384058440442351,85,-28.85543600539677,-28.751196645898744,0.33947571771055024,0.020847871899604797,0.001029913779348135,1.0
stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,900000,0,0,1,0.7592573860315994,0.2384058440442351,87,-26.969440868357196,-26.932525237323716,0.309993573199508,0.0052736615762114525,0.0027602266054600477,1.0
stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,901000,1,320,0,2.5750878881074355,0.6334797682779069,84,-22.168381004594266,-22.152825840748847,0.26390929767374127,0.003888790961354971,0.003200535662472248,1.0
stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,901000,1,320,1,2.5750878881074355,0.6334797682779069,88,-23.265250481897965,-23.062017016345635,0.2643778463852042,0.025404183194041252,0.003691182006150484,1.0
stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,902000,2,640,0,1.0934608591905526,0.38269548511156865,91,-25.25618280353956,-25.08405332895927,0.2775404703685666,0.01564813405275345,0.0020988290198147297,1.0
stochastic_0_20,"(0,0-20)",stochastic,unseen,Unseen delay,"(0,0-20)",0,0,0,20,902000,2,640,1,1.0934608591905526,0.38269548511156865,87,-27.07678565639071,-26.820040846941993,0.3112274213378243,0.036677829921245575,0.0032500808592885733,1.0
